id,fecha,usuario,texto
2003974721142972632,2025-12-24 23:43:00+00:00,bigbangnw,"🎄😅 Milei lanzó un spot de Felices Fiestas lleno de datos falsos y anunció que en 2026 ""van a haber muchas más reformas""  👉🏼 El Presidente tuvo la intención de vender su gestión más cara de lo que realmente es.  https://t.co/9AhEzBUeYs https://t.co/oxN1X5tOlV"
2003974634304340085,2025-12-24 23:42:39+00:00,jorgefe72090625,"@intisumaj2 Recordar q antes de milei  en un solo año 6,000 %"
2003974594055885207,2025-12-24 23:42:29+00:00,_andres_JR10,"@RAMIROMARRA Cerrá el culo, oportunista. Sos cómplice de Macri y Milei.  Estuvo 27 años en el club Macri y no dijiste absolutamente nada, ahora te agarró? Sorete"
2003974561294152092,2025-12-24 23:42:22+00:00,carriz29916,"@VickyVillarruel Felices fiestas traicaaa  Si vas a dividir hacete a un lado  El honesto, sabio y líder ya lo tenemos, no es ni Dante gebel ni Villarruel ni Dannan es Javier Gerardo Milei!!!"
2003974506579362069,2025-12-24 23:42:09+00:00,mattzeroab50085,"@Soylibrecarajo @JMilei @Marinabiagettii Miren cómo usan políticamente a Jesús   Jesús, a su manera, por lo bajo los trataría a Milei y cía. como ""cueva de ladrones""   Jesus y el cristianismo son demasiado sublimes (El hombre como fin en si mismo) para la brutalidad practica de la mentalidad judaica egoista del capital"
2003974396806156331,2025-12-24 23:41:42+00:00,di_olga35790,@DatosAme24 @On3x__ Yo voto a Milei a fuuulll!!
2003974354095448277,2025-12-24 23:41:32+00:00,patriot90027404,@AveMilerOficial @SergioChouza Hasta los gendarmes son pobres con MILEI https://t.co/H5DS0149Tg
2003974297560424852,2025-12-24 23:41:19+00:00,growcapo,"@Inesrodri77 Estas re pateada, te hizo mierda milei"
2003974295002009901,2025-12-24 23:41:18+00:00,JorgeAvellana,@EM0rguesgarden @elcancillercom Decile eso a los q lo usan politicamente tratando q Milei personalmente le partio la cabeza o acaso nunca viste q hayan usado algo tragico para pegar a un gobierno? Caso Maldonado no te suena??
2003974102756016639,2025-12-24 23:40:32+00:00,Patan511,@Gus_HL2 Y Milei. ...estará derrapando...poner a esta mujer en ese cargo cuyo CV aplicable es haber tenido esa desgracia al salir de un banco? Yo salí de una cirugía quizás me den la dirección de un hospital?
2003974083437121692,2025-12-24 23:40:28+00:00,MikeiBRU14,"""Ahh sabía de economía este t@nto desesc#rabrado."" Axel Kicillof tildó de ""desastre"" la gestión de gobierno de Javier Milei https://t.co/FWlnJghipS a través de @Ambitocom"
2003974080857616843,2025-12-24 23:40:27+00:00,chineizi_2020,@YfranEly Jajajjajaja tiene que aclarar que es a Milei y su hermana porque si solo dice a estos delincuentes y mentirosos se lleva a Cristinita y a todos sus secuaces 😂😂😂😂😂😂😂😂
2003974005490176093,2025-12-24 23:40:09+00:00,AnaPaul51967297,@marcalpalazzolo Ustedes vieron a los gatos mersas libertarios? A milei?
